id,date,total_revenue,total_operating_cost,gross_profit,non_operating_income,non_operating_expense,pre_tax_income,tax_provision,net_income,operating_margin,net_margin,ebitda,created_at
676,2024-11-06,46101875.46,41523868.14,4578007.32,325093.2,388137.97,4514962.55,1106165.82,3408796.73,9.93,7.39,6430128.09,2024-11-06 18:10:00
677,2024-11-07,47705591.68,42379788.82,5325802.86,284887.32,471612.92,5139077.26,1259073.93,3880003.33,11.16,8.13,7328753.57,2024-11-07 18:10:00
678,2024-11-08,51052597.51,45377001.61,5675595.9,180380.37,264960.7,5591015.57,1369798.81,4221216.76,11.12,8.27,7847671.93,2024-11-08 18:10:00
679,2024-11-09,52981050.53,45167663.12,7813387.41,240921.84,615143.06,7439166.19,1822595.72,5616570.47,14.75,10.6,9928834.33,2024-11-09 18:10:00
680,2024-11-10,50453104.13,44396930.66,6056173.47,184859.05,100906.21,6140126.31,1504330.95,4635795.36,12.0,9.19,7973573.32,2024-11-10 18:10:00
681,2024-11-11,48282939.92,43171948.5,5110991.42,238945.15,214539.31,5135397.26,1258172.33,3877224.93,10.59,8.03,6958325.76,2024-11-11 18:10:00
682,2024-11-12,46329259.05,40810923.53,5518335.52,212745.18,296507.28,5434573.42,1331470.49,4103102.93,11.91,8.86,7435999.8,2024-11-12 18:10:00
683,2024-11-13,46278183.67,42975314.97,3302868.7,224122.95,328484.95,3198506.7,783634.14,2414872.56,7.14,5.22,5307189.98,2024-11-13 18:10:00
684,2024-11-14,46736753.95,41915670.01,4821083.94,138224.78,263442.4,4695866.32,1150487.25,3545379.07,10.32,7.59,6646095.39,2024-11-14 18:10:00
685,2024-11-15,51205019.54,46545931.98,4659087.56,193436.42,256458.71,4596065.27,1126035.99,3470029.28,9.1,6.78,6737573.58,2024-11-15 18:10:00
686,2024-11-16,55523789.01,48610832.04,6912956.97,345307.27,577734.51,6680529.73,1636729.78,5043799.95,12.45,9.08,9160411.46,2024-11-16 18:10:00
687,2024-11-17,52190173.81,46161962.58,6028211.23,193067.79,256407.97,5964871.05,1461393.41,4503477.64,11.55,8.63,8318357.71,2024-11-17 18:10:00
688,2024-11-18,48654199.85,43032411.07,5621788.78,48654.2,192731.55,5477711.43,1342039.3,4135672.13,11.55,8.5,7781453.53,2024-11-18 18:10:00
689,2024-11-19,47360052.71,42763739.28,4596313.43,202419.44,444315.5,4354417.37,1066832.26,3287585.11,9.71,6.94,6568228.74,2024-11-19 18:10:00
690,2024-11-20,47413460.32,43209035.46,4204424.86,379307.68,365003.3,4218729.24,1033588.66,3185140.58,8.87,6.72,6212242.69,2024-11-20 18:10:00
691,2024-11-21,49953412.88,43095410.2,6858002.68,288396.86,409090.2,6737309.34,1650640.79,5086668.55,13.73,10.18,8971296.72,2024-11-21 18:10:00
692,2024-11-22,51180853.77,44289340.12,6891513.65,185468.22,327134.84,6749847.03,1653712.52,5096134.51,13.47,9.96,8891636.73,2024-11-22 18:10:00
693,2024-11-23,56385160.66,48836210.63,7548950.03,249453.44,183140.5,7615262.97,1865739.43,5749523.54,13.39,10.2,9919821.12,2024-11-23 18:10:00
694,2024-11-24,49444357.41,44655569.8,4788787.61,272922.42,305034.08,4756675.95,1165385.61,3591290.34,9.69,7.26,6740385.58,2024-11-24 18:10:00
695,2024-11-25,46550177.54,41303599.3,5246578.24,86845.05,138376.21,5195047.08,1272786.53,3922260.55,11.27,8.43,7143157.98,2024-11-25 18:10:00
696,2024-11-26,46060057.63,40870568.77,5189488.86,148125.07,298681.7,5038932.23,1234538.4,3804393.83,11.27,8.26,7156695.75,2024-11-26 18:10:00
697,2024-11-27,43324837.79,37271291.62,6053546.17,220849.24,316566.18,5957829.23,1459668.16,4498161.07,13.97,10.38,7835124.15,2024-11-27 18:10:00
698,2024-11-28,46782855.21,42116300.32,4666554.89,322414.8,381319.54,4607650.15,1128874.29,3478775.86,9.97,7.44,6662018.85,2024-11-28 18:10:00
699,2024-11-29,48312319.04,42424578.83,5887740.21,185568.35,280946.95,5792361.61,1419128.59,4373233.02,12.19,9.05,7962700.94,2024-11-29 18:10:00
700,2024-11-30,53519612.04,47218617.49,6300994.55,366637.5,401192.61,6266439.44,1535277.66,4731161.78,11.77,8.84,8354253.03,2024-11-30 18:10:00
701,2024-12-01,63028930.07,55805555.51,7223374.56,212313.87,264236.75,7171451.68,1757005.66,5414446.02,11.46,8.59,9601673.77,2024-12-01 18:10:00
702,2024-12-02,53713169.82,47684180.28,6028989.54,53713.17,426120.7,5656582.01,1385862.59,4270719.42,11.22,7.95,8324859.01,2024-12-02 18:10:00
703,2024-12-03,51674026.54,46281673.23,5392353.31,290186.67,379760.48,5302779.5,1299180.98,4003598.52,10.44,7.75,7604188.24,2024-12-03 18:10:00
704,2024-12-04,53261944.74,48013724.58,5248220.16,282852.8,234325.12,5296747.84,1297703.22,3999044.62,9.85,7.51,7452459.99,2024-12-04 18:10:00
705,2024-12-05,54979399.27,49563326.07,5416073.2,308119.75,388194.43,5335998.52,1307319.64,4028678.88,9.85,7.33,7702574.27,2024-12-05 18:10:00
706,2024-12-06,57576762.14,50957460.39,6619301.75,319300.99,470945.81,6467656.93,1584575.95,4883080.98,11.5,8.48,9057077.19,2024-12-06 18:10:00
707,2024-12-07,60977752.52,54804161.48,6173591.04,291938.62,375457.82,6090071.84,1492067.6,4598004.24,10.12,7.54,8753658.13,2024-12-07 18:10:00
708,2024-12-08,60999055.8,55271847.81,5727207.99,250814.53,265649.35,5712373.17,1399531.43,4312841.74,9.39,7.07,8200336.87,2024-12-08 18:10:00
709,2024-12-09,55640103.55,50626979.31,5013124.24,231961.78,353621.32,4891464.7,1198408.85,3693055.85,9.01,6.64,7374143.89,2024-12-09 18:10:00
710,2024-12-10,54461042.75,48998034.98,5463007.77,207463.78,386940.34,5283531.21,1294465.15,3989066.06,10.03,7.32,7667606.59,2024-12-10 18:10:00
711,2024-12-11,54985235.98,49091170.25,5894065.73,214410.19,238633.79,5869842.13,1438111.32,4431730.81,10.72,8.06,8168547.98,2024-12-11 18:10:00
712,2024-12-12,56992259.96,52186496.56,4805763.4,101642.72,227097.75,4680308.37,1146675.55,3533632.82,8.43,6.2,7159545.66,2024-12-12 18:10:00
713,2024-12-13,59655644.49,52742712.21,6912932.28,159789.92,420169.3,6652552.9,1629875.46,5022677.44,11.59,8.42,9281908.11,2024-12-13 18:10:00
714,2024-12-14,65310686.36,57406957.25,7903729.11,277888.35,499407.04,7682210.42,1882141.55,5800068.87,12.1,8.88,10508679.74,2024-12-14 18:10:00
715,2024-12-15,60778429.27,55368917.14,5409512.13,69208.37,625988.33,4852732.17,1188919.38,3663812.79,8.9,6.03,8105106.17,2024-12-15 18:10:00
716,2024-12-16,55634870.1,48028309.58,7606560.52,82798.05,407884.45,7281474.12,1783961.16,5497512.96,13.67,9.88,9813160.27,2024-12-16 18:10:00
717,2024-12-17,55966056.83,49941027.39,6025029.44,223784.57,200461.27,6048352.74,1481846.42,4566506.32,10.77,8.16,8350695.51,2024-12-17 18:10:00
718,2024-12-18,58060592.8,51942835.37,6117757.43,250096.21,585225.64,5782628.0,1416743.86,4365884.14,10.54,7.52,8548736.96,2024-12-18 18:10:00
719,2024-12-19,55531941.89,48826141.96,6705799.93,223791.89,450362.62,6479229.2,1587411.15,4891818.05,12.08,8.81,8978093.44,2024-12-19 18:10:00
720,2024-12-20,60872740.67,55058752.59,5813988.08,60872.74,121745.48,5753115.34,1409513.26,4343602.08,9.55,7.14,8371083.6,2024-12-20 18:10:00
721,2024-12-21,64007160.96,57271064.32,6736096.64,437078.84,252151.09,6921024.39,1695650.98,5225373.41,10.52,8.16,9391976.17,2024-12-21 18:10:00
722,2024-12-22,66401602.97,59990679.01,6410923.96,155755.19,333129.08,6233550.07,1527219.77,4706330.3,9.65,7.09,9046710.54,2024-12-22 18:10:00
723,2024-12-23,55631777.69,50260096.79,5371680.9,182069.37,427040.45,5126709.82,1256043.91,3870665.91,9.66,6.96,7697379.94,2024-12-23 18:10:00
724,2024-12-24,55025916.6,47921685.65,7104230.95,143471.71,110051.83,7137650.83,1748724.45,5388926.38,12.91,9.79,9315334.08,2024-12-24 18:10:00
725,2024-12-25,53993052.4,49400826.13,4592226.27,348176.7,311095.83,4629307.14,1134180.25,3495126.89,8.51,6.47,6946917.48,2024-12-25 18:10:00
726,2024-12-26,62650013.24,56422256.7,6227756.54,321528.02,473765.52,6075519.04,1488502.16,4587016.88,9.94,7.32,8836734.14,2024-12-26 18:10:00
727,2024-12-27,64989323.02,58644556.5,6344766.52,246318.33,129978.65,6461106.2,1582971.02,4878135.18,9.76,7.51,8941075.01,2024-12-27 18:10:00
728,2024-12-28,67500637.81,62296713.52,5203924.29,248707.19,505817.17,4946814.31,1211969.51,3734844.8,7.71,5.53,8006107.58,2024-12-28 18:10:00
729,2024-12-29,63645389.33,58693003.9,4952385.43,303549.67,492226.24,4763708.86,1167108.67,3596600.19,7.78,5.65,7473552.31,2024-12-29 18:10:00
730,2024-12-30,59611602.35,54523418.19,5088184.16,156788.56,256728.99,4988243.73,1222119.71,3766124.02,8.54,6.32,7555309.79,2024-12-30 18:10:00
731,2024-12-31,60687897.03,54437692.56,6250204.47,307754.95,224146.22,6333813.2,1551784.23,4782028.97,10.3,7.88,8717862.56,2024-12-31 18:10:00
732,2025-01-01,48393355.72,42414615.68,5978740.04,177943.95,206901.58,5949782.41,1457696.69,4492085.72,12.35,9.28,7902845.02,2025-01-01 18:10:00
733,2025-01-02,48949152.33,43361717.5,5587434.83,258425.03,97898.3,5747961.56,1408250.58,4339710.98,11.41,8.87,7532715.16,2025-01-02 18:10:00
734,2025-01-03,52899585.27,47833729.55,5065855.72,276589.91,282886.89,5059558.74,1239591.89,3819966.85,9.58,7.22,7427949.24,2025-01-03 18:10:00
735,2025-01-04,53493749.45,47000512.05,6493237.4,193090.11,344456.55,6341870.96,1553758.39,4788112.57,12.14,8.95,8693814.5,2025-01-04 18:10:00
736,2025-01-05,52626611.07,45649502.49,6977108.58,74778.87,187420.54,6864466.91,1681794.39,5182672.52,13.26,9.85,9100718.18,2025-01-05 18:10:00
737,2025-01-06,49729599.34,44602855.94,5126743.4,205371.42,395056.87,4937057.95,1209579.2,3727478.75,10.31,7.5,7120533.43,2025-01-06 18:10:00
738,2025-01-07,48997007.91,44656709.83,4340298.08,113956.77,304033.02,4150221.83,1016804.35,3133417.48,8.86,6.4,6383804.0,2025-01-07 18:10:00
739,2025-01-08,46516648.73,41863799.0,4652849.73,214811.65,303290.2,4564371.18,1118270.94,3446100.24,10.0,7.41,6515481.28,2025-01-08 18:10:00
740,2025-01-09,46976451.64,42836320.35,4140131.29,193314.78,244089.96,4089356.11,1001892.25,3087463.86,8.81,6.57,5989033.9,2025-01-09 18:10:00
741,2025-01-10,54796044.28,49481235.12,5314809.16,198252.51,410208.0,5102853.67,1250199.15,3852654.52,9.7,7.03,7558782.7,2025-01-10 18:10:00
742,2025-01-11,57471993.53,50714139.41,6757854.12,146936.15,493174.15,6411616.12,1570845.95,4840770.17,11.76,8.42,9110760.2,2025-01-11 18:10:00
743,2025-01-12,52835157.91,48152158.77,4682999.14,331814.5,273948.32,4740865.32,1161512.0,3579353.32,8.86,6.77,6816189.45,2025-01-12 18:10:00
744,2025-01-13,48094992.48,43154935.81,4940056.67,183697.7,361773.59,4761980.78,1166685.29,3595295.49,10.27,7.48,6847651.32,2025-01-13 18:10:00
745,2025-01-14,50228863.45,44657334.16,5571529.29,401830.91,378929.3,5594430.9,1370635.57,4223795.33,11.09,8.41,7601455.6,2025-01-14 18:10:00
746,2025-01-15,50686310.07,45705598.65,4980711.42,230744.07,346478.5,4864976.99,1191919.36,3673057.63,9.83,7.25,7023143.85,2025-01-15 18:10:00
747,2025-01-16,53330260.58,47551303.36,5778957.22,268111.7,498857.04,5548211.88,1359311.91,4188899.97,10.84,7.85,7916831.57,2025-01-16 18:10:00
748,2025-01-17,54782192.56,49021521.31,5760671.25,249742.06,249095.76,5761317.55,1411522.8,4349794.75,10.52,7.94,8029462.06,2025-01-17 18:10:00
749,2025-01-18,57829470.99,53858241.92,3971229.07,289861.99,298220.99,3962870.07,970903.17,2991966.9,6.87,5.17,6535349.76,2025-01-18 18:10:00
750,2025-01-19,52744948.09,47824416.72,4920531.37,323802.87,234508.32,5009825.92,1227407.35,3782418.57,9.33,7.17,7188440.07,2025-01-19 18:10:00
751,2025-01-20,51191929.57,46447577.35,4744352.22,315154.9,381382.09,4678125.03,1146140.63,3531984.4,9.27,6.9,6992337.24,2025-01-20 18:10:00
752,2025-01-21,49814341.67,42552441.58,7261900.09,92160.94,271738.6,7082322.43,1735169.0,5347153.43,14.58,10.73,9261869.35,2025-01-21 18:10:00
753,2025-01-22,48851441.23,42899990.4,5951450.83,282519.91,225131.95,6008838.79,1472165.5,4536673.29,12.18,9.29,8077076.32,2025-01-22 18:10:00
754,2025-01-23,55432402.13,50116735.48,5315666.65,290782.26,516978.95,5089469.96,1246920.14,3842549.82,9.59,6.93,7607292.8,2025-01-23 18:10:00
755,2025-01-24,58516732.11,52711403.85,5805328.26,266475.74,562873.13,5508930.87,1349688.06,4159242.81,9.92,7.11,8291092.43,2025-01-24 18:10:00
756,2025-01-25,59383625.32,53798305.98,5585319.34,419772.54,317263.8,5687828.08,1393517.88,4294310.2,9.41,7.23,8060818.16,2025-01-25 18:10:00
757,2025-01-26,54201276.64,49530133.99,4671142.65,386409.04,176977.13,4880574.56,1195740.77,3684833.79,8.62,6.8,6865486.71,2025-01-26 18:10:00
758,2025-01-27,54867015.73,49494801.71,5372214.02,321350.32,533693.38,5159870.96,1264168.39,3895702.57,9.79,7.1,7680976.7,2025-01-27 18:10:00
759,2025-01-28,52408056.11,47348703.12,5059352.99,193107.91,363788.48,4888672.42,1197724.74,3690947.68,9.65,7.04,7246204.69,2025-01-28 18:10:00
760,2025-01-29,51600424.42,45880081.81,5720342.61,139902.96,353021.45,5507224.12,1349269.91,4157954.21,11.09,8.06,7699101.25,2025-01-29 18:10:00
761,2025-01-30,53971695.62,48102918.41,5868777.21,303947.01,335164.34,5837559.88,1430202.17,4407357.71,10.87,8.17,8071567.94,2025-01-30 18:10:00
762,2025-01-31,58463649.82,53877844.34,4585805.48,382311.36,257202.91,4710913.93,1154173.91,3556740.02,7.84,6.08,7059321.02,2025-01-31 18:10:00
763,2025-02-01,59949005.74,52711901.49,7237104.25,87346.5,310141.93,7014308.82,1718505.66,5295803.16,12.07,8.83,9719960.21,2025-02-01 18:10:00
764,2025-02-02,55809405.48,49555379.59,6254025.89,342080.52,410502.74,6185603.67,1515472.9,4670130.77,11.21,8.37,8581512.86,2025-02-02 18:10:00
765,2025-02-03,53010423.18,47967706.65,5042716.53,218281.11,270611.81,4990385.83,1222644.53,3767741.3,9.51,7.11,7156393.94,2025-02-03 18:10:00
766,2025-02-04,47146362.85,42458400.4,4687962.45,84226.78,323705.37,4448483.86,1089878.55,3358605.31,9.94,7.12,6639082.42,2025-02-04 18:10:00
767,2025-02-05,52904127.27,48116276.26,4787851.01,275318.06,318838.95,4744330.12,1162360.88,3581969.24,9.05,6.77,6949274.85,2025-02-05 18:10:00
768,2025-02-06,51792489.14,46160404.49,5632084.65,303715.3,201277.32,5734522.63,1404958.04,4329564.59,10.87,8.36,7739770.68,2025-02-06 18:10:00
769,2025-02-07,55660095.83,49893983.2,5766112.63,221136.28,514425.15,5472823.76,1340841.82,4131981.94,10.36,7.42,7991465.34,2025-02-07 18:10:00
770,2025-02-08,62759759.18,57250379.52,5509379.66,182879.93,451121.28,5241138.31,1284078.89,3957059.42,8.78,6.31,8168654.6,2025-02-08 18:10:00
771,2025-02-09,61359741.67,54798854.27,6560887.4,433699.02,408735.36,6585851.06,1613533.51,4972317.55,10.69,8.1,9108433.6,2025-02-09 18:10:00
772,2025-02-10,55100795.69,49864181.84,5236613.85,192689.94,391769.0,5037534.79,1234196.02,3803338.77,9.5,6.9,7515958.64,2025-02-10 18:10:00
773,2025-02-11,52695849.64,46559003.95,6136845.69,328780.39,127219.19,6338406.89,1552909.69,4785497.2,11.65,9.08,8459477.29,2025-02-11 18:10:00
774,2025-02-12,55264507.78,49381875.18,5882632.6,123263.31,277076.39,5728819.52,1403560.78,4325258.74,10.64,7.83,8187753.84,2025-02-12 18:10:00
775,2025-02-13,53357718.84,47672553.66,5685165.18,273405.36,157159.77,5801410.77,1421345.64,4380065.13,10.65,8.21,7968915.3,2025-02-13 18:10:00
776,2025-02-14,57173492.89,50335075.31,6838417.58,290513.42,357298.45,6771632.55,1659049.97,5112582.58,11.96,8.94,9205937.57,2025-02-14 18:10:00
777,2025-02-15,55117123.88,49017949.77,6099174.11,320237.32,366629.43,6052782.0,1482931.59,4569850.41,11.07,8.29,8329778.14,2025-02-15 18:10:00
778,2025-02-16,58978719.45,51862693.28,7116026.17,397485.61,370544.28,7142967.5,1750027.04,5392940.46,12.07,9.14,9440453.82,2025-02-16 18:10:00
779,2025-02-17,52395029.15,47121791.09,5273238.06,171832.4,437874.6,5007195.86,1226762.99,3780432.87,10.06,7.22,7440405.72,2025-02-17 18:10:00
780,2025-02-18,48438879.53,42540361.37,5898518.16,255813.58,145573.15,6008758.59,1472145.85,4536612.74,12.18,9.37,7690987.55,2025-02-18 18:10:00
781,2025-02-19,51939878.22,45549923.49,6389954.73,127260.44,228613.27,6288601.9,1540707.47,4747894.43,12.3,9.14,8540717.6,2025-02-19 18:10:00
782,2025-02-20,52441993.06,47547401.97,4894591.09,127598.06,358110.43,4664078.72,1142699.29,3521379.43,9.33,6.71,7069522.99,2025-02-20 18:10:00
783,2025-02-21,60458280.81,52955567.91,7502712.9,219614.59,394664.0,7327663.49,1795277.56,5532385.93,12.41,9.15,9961771.77,2025-02-21 18:10:00
784,2025-02-22,59336343.02,53110978.12,6225364.9,303445.52,199912.36,6328898.06,1550580.02,4778318.04,10.49,8.05,8649933.94,2025-02-22 18:10:00
785,2025-02-23,58696620.74,52525878.5,6170742.24,411774.51,492644.24,6089872.51,1492018.76,4597853.75,10.51,7.83,8467144.56,2025-02-23 18:10:00
786,2025-02-24,55998395.56,49615348.64,6383046.92,408139.74,508826.3,6282360.36,1539178.29,4743182.07,11.4,8.47,8795368.51,2025-02-24 18:10:00
787,2025-02-25,50591097.72,46159517.69,4431580.03,200728.43,346608.41,4285700.05,1049996.51,3235703.54,8.76,6.4,6480222.19,2025-02-25 18:10:00
788,2025-02-26,51526702.01,44606001.51,6920700.5,255484.93,153645.27,7022540.16,1720522.34,5302017.82,13.43,10.29,8958162.18,2025-02-26 18:10:00
789,2025-02-27,47944386.9,42430525.81,5513861.09,283567.47,302982.18,5494446.38,1346139.36,4148307.02,11.5,8.65,7518751.11,2025-02-27 18:10:00
790,2025-02-28,56849001.64,51593667.08,5255334.56,321087.37,379790.28,5196631.65,1273174.75,3923456.9,9.24,6.9,7595588.19,2025-02-28 18:10:00
791,2025-03-01,60617808.79,53244122.9,7373685.89,257371.99,330749.88,7300308.0,1788575.46,5511732.54,12.16,9.09,9826433.85,2025-03-01 18:10:00
792,2025-03-02,59277788.36,50959905.37,8317882.99,273517.06,515390.09,8076009.96,1978622.44,6097387.52,14.03,10.29,10707012.01,2025-03-02 18:10:00
793,2025-03-03,59361345.55,51267955.38,8093390.17,257315.32,342403.52,8008301.97,1962033.98,6046267.99,13.63,10.19,10526703.26,2025-03-03 18:10:00
794,2025-03-04,59723390.49,52964793.05,6758597.44,250088.06,609721.15,6398964.35,1567746.27,4831218.08,11.32,8.09,9327821.49,2025-03-04 18:10:00
795,2025-03-05,53848103.46,47236526.61,6611576.85,214740.01,407427.37,6418889.49,1572627.93,4846261.56,12.28,9.0,8857275.37,2025-03-05 18:10:00
796,2025-03-06,55592755.41,47991766.37,7600989.04,240189.18,364252.64,7476925.58,1831846.77,5645078.81,13.67,10.15,9877422.74,2025-03-06 18:10:00
797,2025-03-07,62947379.61,55659250.22,7288129.39,244945.81,493561.26,7039513.94,1724680.92,5314833.02,11.58,8.44,9949459.67,2025-03-07 18:10:00
798,2025-03-08,63006893.58,55518763.88,7488129.7,176222.31,570954.01,7093398.0,1737882.51,5355515.49,11.88,8.5,10074014.38,2025-03-08 18:10:00
799,2025-03-09,62955815.77,55758673.6,7197142.17,364757.84,490936.0,7070964.01,1732386.18,5338577.83,11.43,8.48,9816250.69,2025-03-09 18:10:00
800,2025-03-10,54665405.32,49281559.45,5383845.87,288326.48,319701.33,5352471.02,1311355.4,4041115.62,9.85,7.39,7637519.68,2025-03-10 18:10:00
801,2025-03-11,53364850.48,47990726.18,5374124.3,390358.04,249756.01,5514726.33,1351107.95,4163618.38,10.07,7.8,7609293.49,2025-03-11 18:10:00
802,2025-03-12,55000021.98,47280706.79,7719315.19,277985.35,206568.28,7790732.26,1908729.4,5882002.86,14.04,10.69,9937674.18,2025-03-12 18:10:00
803,2025-03-13,58655321.68,51287605.14,7367716.54,227263.55,117310.64,7477669.45,1832029.02,5645640.43,12.56,9.63,9672341.95,2025-03-13 18:10:00
804,2025-03-14,60006756.74,52415902.31,7590854.43,213644.87,380950.9,7423548.4,1818769.36,5604779.04,12.65,9.34,10132756.98,2025-03-14 18:10:00
805,2025-03-15,64297200.05,55588455.22,8708744.83,293905.66,335931.06,8666719.43,2123346.26,6543373.17,13.54,10.18,11490074.05,2025-03-15 18:10:00
806,2025-03-16,62993354.23,53641647.96,9351706.27,335711.29,335864.37,9351553.19,2291130.53,7060422.66,14.85,11.21,11831261.92,2025-03-16 18:10:00
807,2025-03-17,57408554.64,49855121.97,7553432.67,237265.77,462581.78,7328116.66,1795388.58,5532728.08,13.16,9.64,9922622.72,2025-03-17 18:10:00
808,2025-03-18,52019059.49,45364256.36,6654803.13,119363.65,300454.54,6473712.24,1586059.5,4887652.74,12.79,9.4,8752559.86,2025-03-18 18:10:00
809,2025-03-19,56438187.67,50520575.57,5917612.1,191409.24,552541.56,5556479.78,1361337.55,4195142.23,10.49,7.43,8306362.23,2025-03-19 18:10:00
810,2025-03-20,56742554.75,50449304.42,6293250.33,256875.67,275417.03,6274708.97,1537303.7,4737405.27,11.09,8.35,8640688.04,2025-03-20 18:10:00
811,2025-03-21,62008883.95,55587379.77,6421504.18,347896.22,251638.11,6517762.29,1596851.76,4920910.53,10.36,7.94,9211903.96,2025-03-21 18:10:00
812,2025-03-22,62888683.62,55115561.35,7773122.27,142836.83,219149.91,7696809.19,1885718.25,5811090.94,12.36,9.24,10323123.17,2025-03-22 18:10:00
813,2025-03-23,61588239.29,52990317.44,8597921.85,301636.11,458555.37,8441002.59,2068045.63,6372956.96,13.96,10.35,11265058.35,2025-03-23 18:10:00
814,2025-03-24,56075449.02,48584995.92,7490453.1,270938.59,465592.89,7295798.8,1787470.71,5508328.09,13.36,9.82,9927040.48,2025-03-24 18:10:00
815,2025-03-25,52842566.36,45416350.81,7426215.55,201997.86,254236.69,7373976.72,1806624.3,5567352.42,14.05,10.54,9635055.76,2025-03-25 18:10:00
816,2025-03-26,57056119.97,50178423.91,6877696.06,206521.28,220923.27,6863294.07,1681507.05,5181787.02,12.05,9.08,9220170.73,2025-03-26 18:10:00
817,2025-03-27,55332478.31,47808227.34,7524250.97,187882.23,501342.82,7210790.38,1766643.64,5444146.74,13.6,9.84,9800753.99,2025-03-27 18:10:00
818,2025-03-28,59561939.12,50649524.02,8912415.1,280608.77,184594.14,9008429.73,2207065.28,6801364.45,14.96,11.42,11355366.34,2025-03-28 18:10:00
819,2025-03-29,60729516.1,52590539.19,8138976.91,375929.55,487077.46,8027829.0,1966818.1,6061010.9,13.4,9.98,10732124.18,2025-03-29 18:10:00
820,2025-03-30,58621595.27,52086280.52,6535314.75,369121.24,284785.9,6619650.09,1621814.27,4997835.82,11.15,8.53,8862067.16,2025-03-30 18:10:00
821,2025-03-31,56911478.4,50052109.06,6859369.34,160150.58,386667.44,6632852.48,1625048.86,5007803.62,12.05,8.8,9178997.2,2025-03-31 18:10:00
822,2025-04-01,59973229.17,52313685.07,7659544.1,253059.0,489012.32,7423590.78,1818779.74,5604811.04,12.77,9.35,10093061.09,2025-04-01 18:10:00
823,2025-04-02,53735313.54,45946047.79,7789265.75,65005.51,373595.43,7480675.83,1832765.58,5647910.25,14.5,10.51,9853277.21,2025-04-02 18:10:00
824,2025-04-03,52358330.72,43545825.66,8812505.06,244187.55,283231.76,8773460.85,2149497.91,6623962.94,16.83,12.65,11026653.65,2025-04-03 18:10:00
825,2025-04-04,57164164.24,50293549.67,6870614.57,308484.8,502598.45,6676500.92,1635742.73,5040758.19,12.02,8.82,9305486.65,2025-04-04 18:10:00
826,2025-04-05,66422842.58,58304897.04,8117945.54,455424.35,436942.93,8136426.96,1993424.61,6143002.35,12.22,9.25,10778092.2,2025-04-05 18:10:00
827,2025-04-06,58800100.93,51650099.54,7150001.39,107034.64,705601.21,6551434.82,1605101.53,4946333.29,12.16,8.41,9651663.37,2025-04-06 18:10:00
828,2025-04-07,57276743.55,48670188.77,8606554.78,164264.55,148329.05,8622490.28,2112510.12,6509980.16,15.03,11.37,10818841.13,2025-04-07 18:10:00
829,2025-04-08,60411208.63,51649051.53,8762157.1,284911.66,154661.52,8892407.24,2178639.77,6713767.47,14.5,11.11,11241187.33,2025-04-08 18:10:00
830,2025-04-09,50563109.79,44780940.9,5782168.89,104787.87,403924.47,5483032.29,1343342.91,4139689.38,11.44,8.19,7845680.36,2025-04-09 18:10:00
831,2025-04-10,54692276.55,47007676.65,7684599.9,260243.26,324680.57,7620162.59,1866939.83,5753222.76,14.05,10.52,9934182.0,2025-04-10 18:10:00
832,2025-04-11,60846085.39,52153255.77,8692829.62,330668.28,461530.87,8561967.03,2097681.92,6464285.11,14.29,10.62,11195052.95,2025-04-11 18:10:00
833,2025-04-12,59409294.21,52699558.56,6709735.65,153161.22,225947.7,6636949.17,1626052.55,5010896.62,11.29,8.43,9138651.23,2025-04-12 18:10:00
834,2025-04-13,62828940.11,53006266.97,9822673.14,295225.53,383775.85,9734122.82,2384860.09,7349262.73,15.63,11.7,12362114.64,2025-04-13 18:10:00
835,2025-04-14,53650349.33,46052051.06,7598298.27,143873.26,370972.58,7371198.95,1805943.74,5565255.21,14.16,10.37,9789214.42,2025-04-14 18:10:00
836,2025-04-15,54017542.14,45665093.87,8352448.27,354524.63,265365.41,8441607.49,2068193.84,6373413.65,15.46,11.8,10677624.29,2025-04-15 18:10:00
837,2025-04-16,54273141.67,45756682.94,8516458.73,261052.14,350803.1,8426707.77,2064543.4,6362164.37,15.69,11.72,10694544.19,2025-04-16 18:10:00
838,2025-04-17,58530210.33,50337171.6,8193038.73,207191.32,191800.43,8208429.62,2011065.26,6197364.36,14.0,10.59,10790785.64,2025-04-17 18:10:00
839,2025-04-18,62103805.01,53715738.65,8388066.36,164127.19,421662.83,8130530.72,1991980.03,6138550.69,13.51,9.88,10875153.17,2025-04-18 18:10:00
840,2025-04-19,62192939.48,53584744.16,8608195.32,316171.77,552950.96,8371416.13,2050996.95,6320419.18,13.84,10.16,11180500.82,2025-04-19 18:10:00
841,2025-04-20,63876182.77,54814335.38,9061847.39,417552.43,225153.58,9254246.24,2267290.33,6986955.91,14.19,10.94,11735500.62,2025-04-20 18:10:00
842,2025-04-21,53205284.57,44654214.18,8551070.39,177851.65,181115.75,8547806.29,2094212.54,6453593.75,16.07,12.13,10709202.62,2025-04-21 18:10:00
843,2025-04-22,57218940.91,48487647.16,8731293.75,219751.23,479485.69,8471559.29,2075532.03,6396027.26,15.26,11.18,11195916.37,2025-04-22 18:10:00
844,2025-04-23,51419503.73,44496603.87,6922899.86,173375.71,173218.14,6923057.43,1696149.07,5226908.36,13.46,10.17,9073151.29,2025-04-23 18:10:00
