id,date,passenger_mainline,passenger_regional,cargo_mail,ancillary_bags,ancillary_seats,ancillary_wifi,ancillary_other,loyalty_program,contract_carrier,total_revenue,load_factor,rasm,asm,rpm,created_at
143,2023-05-23,27838546.35,6239709.46,2212943.55,1834054.89,1530152.47,866381.32,775841.78,1193846.45,1508796.82,44000273.09,80.0,8.7497,502879005,402198902,2023-05-23 18:00:00
144,2023-05-24,32272681.42,6529492.59,1815428.79,2728218.34,1290907.26,703901.87,506561.9,1487428.27,1223373.42,48557993.86,81.1,9.0614,535876403,434403420,2023-05-24 18:00:00
145,2023-05-25,31501936.77,5088744.43,2014351.34,3155241.9,2053612.59,721039.16,480089.29,1541323.42,1493405.1,48049744.0,80.7,9.0799,529189646,427054632,2023-05-25 18:00:00
146,2023-05-26,33260165.39,6665019.26,2298526.43,3200263.54,1719880.15,999670.88,834123.24,1666656.54,1501309.93,52145615.36,80.4,9.181,567973519,456834707,2023-05-26 18:00:00
147,2023-05-27,34351838.01,6897372.07,2157276.09,2718884.74,2189486.09,1107753.94,874708.71,1687205.25,1815916.38,53800441.28,83.6,9.2669,580563120,485478015,2023-05-27 18:00:00
148,2023-05-28,34309599.61,6669125.48,1650000.0,2437054.46,2440873.26,938852.26,728289.87,1557454.17,1171799.54,51903048.65,80.9,8.9816,577880021,467696717,2023-05-28 18:00:00
149,2023-05-29,32648685.98,6345523.51,2197048.69,2925266.86,1963299.34,988624.74,770560.5,1630289.65,1443160.07,50912459.34,80.3,9.0133,564860681,453549337,2023-05-29 18:00:00
150,2023-05-30,30562899.61,6322380.93,2401558.78,1889573.2,2077241.91,921506.65,763486.54,1598572.98,1724356.37,48261576.97,79.1,8.9569,538819041,426166128,2023-05-30 18:00:00
151,2023-05-31,28821092.73,7180383.48,1747501.89,2769751.43,1764726.5,782155.25,540238.33,1452606.19,1450169.71,46508625.51,78.5,8.8054,528184354,414563357,2023-05-31 18:00:00
152,2023-06-01,31441475.26,6519637.12,2442669.22,2605370.35,2285777.48,742684.69,602815.03,1441275.17,1533801.5,49615505.82,76.8,9.0178,550192569,422474619,2023-06-01 18:00:00
153,2023-06-02,34987175.4,6494057.21,1693032.95,3614630.16,1801949.5,1058696.73,796269.79,1463540.02,1409413.96,53318765.72,81.2,9.3233,571886044,464508833,2023-06-02 18:00:00
154,2023-06-03,34338182.39,7900410.6,2336109.59,2325736.94,2058034.24,1045679.47,879619.1,1432319.86,1390744.8,53706836.99,79.5,8.8015,610199526,485313790,2023-06-03 18:00:00
155,2023-06-04,35746370.71,7504983.54,2169209.29,3366645.46,2337286.92,1128730.89,619705.24,1522577.76,1222885.56,55618395.37,82.5,9.1676,606686355,500768728,2023-06-04 18:00:00
156,2023-06-05,34195998.37,7851326.85,1760790.11,2872289.86,1999669.34,1000173.65,725235.9,1616970.64,1447757.87,53470212.59,80.7,8.8588,603582984,486958409,2023-06-05 18:00:00
157,2023-06-06,32625316.34,6071140.5,2243591.96,2665145.61,2258251.05,761018.14,685883.77,1585558.36,1380080.4,50275986.13,77.9,8.9168,563833414,439110119,2023-06-06 18:00:00
158,2023-06-07,32329947.49,6542242.28,2363423.62,2305175.86,1828054.32,994513.17,765309.23,1258518.81,1588181.86,49975366.64,79.2,8.7336,572220363,453066285,2023-06-07 18:00:00
159,2023-06-08,30943426.16,6066339.57,2225094.01,2814536.04,2368873.04,866244.99,679678.75,1345420.93,1417981.39,48727594.88,77.9,8.7212,558727033,435381247,2023-06-08 18:00:00
160,2023-06-09,34179839.18,6650519.97,2261276.42,3136389.0,2631081.31,891035.94,677323.61,1613849.89,1475875.26,53517190.58,80.5,9.2247,580148251,467139325,2023-06-09 18:00:00
161,2023-06-10,34660835.7,7614698.19,2087261.91,3564911.25,2157864.95,929654.1,935643.72,1438480.15,1481021.56,54870371.53,82.2,9.1338,600740904,493723234,2023-06-10 18:00:00
162,2023-06-11,34290499.39,7239350.95,1835425.82,3260357.92,2209021.73,865456.93,680425.35,1651756.92,1556948.8,53589243.81,81.2,9.0228,593928489,482224607,2023-06-11 18:00:00
163,2023-06-12,33259213.0,7692380.8,2274129.51,2629508.19,2312625.21,1049506.94,692843.11,1478799.68,1466680.1,52855686.54,80.8,8.6749,609291638,492364170,2023-06-12 18:00:00
164,2023-06-13,29995761.46,7728184.06,2454650.32,2248523.5,1514858.57,669731.6,468954.02,1271307.32,1366469.16,47718440.01,78.1,8.7174,547392311,427660496,2023-06-13 18:00:00
165,2023-06-14,33640142.69,6886811.46,2346142.0,2399049.66,1665321.62,808239.96,644057.23,1556395.76,1582117.23,51528277.61,79.9,9.0491,569427124,454911588,2023-06-14 18:00:00
166,2023-06-15,31348123.46,6376977.68,1808290.54,3126418.68,2195978.41,836521.8,754370.78,1503499.94,1766601.45,49716782.74,78.8,9.0146,551515505,434551890,2023-06-15 18:00:00
167,2023-06-16,37541051.9,7230716.08,1888445.4,2898854.6,2334749.64,1293477.07,874046.08,1567615.05,1590141.37,57219097.19,82.1,9.2589,617993555,507473574,2023-06-16 18:00:00
168,2023-06-17,35586951.55,6756771.13,2002237.21,3551659.57,2070732.04,1146509.17,868252.86,1593830.6,1451402.54,55028346.67,80.6,8.7978,625478228,504206702,2023-06-17 18:00:00
169,2023-06-18,35366098.9,6568143.9,1872843.42,3191815.9,2125113.04,758130.22,855998.55,1709540.35,1542858.33,53990542.61,81.1,8.9387,604007869,489703614,2023-06-18 18:00:00
170,2023-06-19,30620337.8,7424847.32,2152833.89,2703746.09,1252729.1,1022884.28,929353.47,1291858.24,1180645.09,48579235.28,78.5,8.496,571786841,448763045,2023-06-19 18:00:00
171,2023-06-20,29788953.97,6956580.8,2211696.65,2440648.23,1741924.02,994881.98,566245.26,1123377.67,1539803.44,47364112.02,77.6,8.6117,549998179,426842213,2023-06-20 18:00:00
172,2023-06-21,32148164.47,6844625.92,1898025.14,2944988.19,1735217.3,749179.75,499013.61,1231825.42,1490765.41,49541805.21,79.4,8.8042,562709258,446759979,2023-06-21 18:00:00
173,2023-06-22,32178438.45,5629956.81,2275580.76,2730189.02,2167043.2,576449.92,572705.03,1412947.05,1390584.13,48933894.37,79.4,8.7542,558978950,443658629,2023-06-22 18:00:00
174,2023-06-23,32775988.17,6580310.95,2244589.86,2664945.69,2227464.23,908259.13,628820.2,1291633.15,1424665.68,50746677.06,81.8,8.7653,578949800,473529130,2023-06-23 18:00:00
175,2023-06-24,34020579.58,7100554.3,2047020.39,3128534.13,2198186.74,1105318.34,615864.08,1505798.16,1488908.73,53210764.45,82.9,8.9503,594511715,492928246,2023-06-24 18:00:00
176,2023-06-25,34165125.9,7806466.68,2110751.85,2854847.45,2157994.71,1174086.19,764432.51,1856010.7,1752502.76,54642218.75,82.8,8.9592,609898998,504985921,2023-06-25 18:00:00
177,2023-06-26,32807538.06,7787119.31,1805994.93,2526726.75,1575458.2,804332.27,886151.93,1283004.66,1771219.99,51247546.1,78.1,8.548,599524284,468226839,2023-06-26 18:00:00
178,2023-06-27,32871891.4,6401174.14,2082457.15,2991285.17,2127637.93,1150776.43,925627.63,1465658.22,1391586.72,51408094.79,79.0,9.1206,563648680,445215697,2023-06-27 18:00:00
179,2023-06-28,30592185.05,7230459.09,2140230.47,2580761.12,1989568.37,583951.9,734739.67,1733399.79,1468642.9,49053938.36,77.8,8.8664,553253871,430338575,2023-06-28 18:00:00
180,2023-06-29,29951064.09,7043268.43,2167569.25,2692274.2,2095422.61,794535.76,915456.94,1438868.6,1473432.5,48571892.38,78.6,8.4985,571535913,448945660,2023-06-29 18:00:00
181,2023-06-30,36043255.92,7921296.25,2203332.61,2900090.88,2773372.78,949060.64,741572.25,1591720.05,1718129.79,56841831.17,80.3,9.101,624568200,501492718,2023-06-30 18:00:00
182,2023-07-01,41515185.37,7581835.75,2321509.37,3026821.81,1928775.36,1353783.13,642236.76,1877133.47,1696615.86,61943896.88,82.9,9.3487,662592334,549616776,2023-07-01 18:00:00
183,2023-07-02,36354935.75,7778712.41,2228853.48,3720954.56,2068311.74,1206737.01,952961.47,1750374.28,1686067.25,57747907.95,81.4,9.0499,638105365,519629694,2023-07-02 18:00:00
184,2023-07-03,34514477.48,9034292.6,2329222.11,3467535.43,1865917.09,1098143.49,505486.01,1880309.37,1774806.15,56470189.73,78.2,8.9674,629728364,492614582,2023-07-03 18:00:00
185,2023-07-04,36086973.41,7353083.05,2459810.02,3386323.98,2215020.5,815486.2,684930.32,1564216.28,1548157.68,56114001.44,79.9,9.2752,604992397,483460422,2023-07-04 18:00:00
186,2023-07-05,34111259.53,7750963.41,2260123.24,2767169.95,2050332.81,1072815.35,821414.44,1439902.73,1940413.7,54214395.16,75.9,8.7661,618452045,469194553,2023-07-05 18:00:00
187,2023-07-06,32475189.26,7167242.44,2335754.36,2662862.26,1887696.48,975430.24,701154.73,1269973.33,1667150.89,51142453.99,76.0,8.4294,606718063,461377802,2023-07-06 18:00:00
188,2023-07-07,36952701.28,8197901.83,2244393.68,3651786.94,2520944.13,787649.14,784734.55,1718872.64,1496231.92,58355216.11,81.9,9.4662,616458819,504926978,2023-07-07 18:00:00
189,2023-07-08,35142207.71,8208051.84,2160955.13,2862743.97,1798883.45,693424.1,607146.3,1369546.77,1621548.99,54464508.26,81.0,8.6283,631229415,511395982,2023-07-08 18:00:00
190,2023-07-09,39931057.96,8210311.17,2374847.62,3141553.61,2063278.82,1283861.66,876757.87,1744232.01,1914008.86,61539909.58,81.2,9.076,678047765,550806820,2023-07-09 18:00:00
191,2023-07-10,35734291.51,8743032.66,2178933.99,3706444.57,1851257.78,974817.28,929615.08,1481421.61,1582429.06,57182243.54,76.8,8.9209,640988624,492484868,2023-07-10 18:00:00
192,2023-07-11,33361211.5,7632420.44,2351494.12,2819797.13,1905504.97,762613.0,736611.27,1713786.04,1857506.52,53140944.99,78.4,8.9454,594056005,465654253,2023-07-11 18:00:00
193,2023-07-12,33893902.97,6932291.63,2287090.27,3480370.12,1700500.44,920806.25,633107.48,1472961.85,1542368.31,52863399.32,80.8,9.0462,584369176,472211123,2023-07-12 18:00:00
194,2023-07-13,36380486.96,7815328.42,2227416.72,2583599.6,2168692.78,1071629.6,618826.49,1745704.99,1514290.69,56125976.25,79.4,8.9119,629790171,499931799,2023-07-13 18:00:00
195,2023-07-14,36110336.87,8721773.44,2224050.58,3256496.94,2118812.96,999122.3,677488.48,1371453.98,1799485.44,57279020.99,81.1,9.259,618632028,501609752,2023-07-14 18:00:00
196,2023-07-15,38278074.46,7835949.23,2192290.49,4046406.87,2055834.19,834157.92,902188.76,1785960.59,1492618.09,59423480.6,80.3,9.278,640475614,514565005,2023-07-15 18:00:00
197,2023-07-16,39178972.18,7624712.77,1985402.49,3341868.67,2624604.44,1392507.95,915785.32,1566539.8,1832090.3,60462483.92,80.4,9.1834,658391923,529227206,2023-07-16 18:00:00
198,2023-07-17,33446136.57,7340311.77,2357876.02,2754622.31,1990847.69,1070840.67,628719.53,1467340.79,1737860.36,52794555.71,75.8,8.7681,602120398,456328893,2023-07-17 18:00:00
199,2023-07-18,33366323.91,8482176.61,2331642.96,2446501.64,2285632.52,889495.82,438999.47,1903749.41,1492693.85,53637216.19,78.6,8.9841,597021927,469481990,2023-07-18 18:00:00
200,2023-07-19,33837477.31,7182022.98,2446478.24,3242423.16,1977448.68,907508.33,801273.19,1714236.1,1653204.31,53762072.3,79.3,9.1419,588085681,466517683,2023-07-19 18:00:00
201,2023-07-20,32689129.58,8194986.78,2194918.96,2526827.85,1955020.5,962300.95,601779.76,1482711.48,1557690.26,52165366.12,76.4,8.5624,609234213,465501397,2023-07-20 18:00:00
202,2023-07-21,38015190.76,8336787.87,2641941.19,3195249.56,2109757.2,892654.25,941113.56,2280911.45,1737330.21,60150936.05,80.0,9.023,666637337,533234590,2023-07-21 18:00:00
203,2023-07-22,35996040.08,8915208.33,2226131.79,2615291.47,2157733.22,1054349.42,683045.07,1491104.52,2045248.43,57184152.33,79.4,8.6691,659635472,523597069,2023-07-22 18:00:00
204,2023-07-23,36065497.74,9262297.75,2136892.07,3627069.1,2369425.68,817859.83,650924.46,1869133.44,1593322.01,58392422.08,79.6,8.8732,658076165,523761221,2023-07-23 18:00:00
205,2023-07-24,31510234.26,7088163.82,2116902.32,3042276.98,1786924.15,873396.36,712531.08,1207996.12,1774308.63,50112733.72,78.3,8.768,571541182,447482614,2023-07-24 18:00:00
206,2023-07-25,32200622.65,7199219.9,1982479.24,2726882.44,2065582.86,751102.51,1012091.23,1441956.32,1672390.57,51052327.72,75.7,8.5676,595878462,451135965,2023-07-25 18:00:00
207,2023-07-26,33065348.8,7682841.95,2586380.0,2428931.28,1768930.83,777950.42,826505.43,1298180.35,1672313.95,52107383.01,78.9,9.0519,575649358,454347095,2023-07-26 18:00:00
208,2023-07-27,32808205.8,7209655.96,2559062.07,3292601.04,2167717.05,1134602.59,739656.97,1551381.27,1634442.46,53097325.21,79.1,9.1445,580650474,459145332,2023-07-27 18:00:00
209,2023-07-28,36074396.27,8254662.73,2419356.21,2934316.02,1997105.76,1018629.25,845418.13,1669517.69,1495930.77,56709332.83,80.3,9.1131,622286163,499985072,2023-07-28 18:00:00
210,2023-07-29,37091802.44,7445740.0,2145142.67,2742862.81,2478230.88,1069342.79,556211.48,1649163.7,1734561.5,56913058.27,77.6,8.7465,650696342,505253642,2023-07-29 18:00:00
211,2023-07-30,37219915.29,8343181.67,2648456.05,2507833.97,2251351.25,742704.08,651744.48,1915347.45,1609722.78,57890257.02,79.4,8.7351,662731442,526245302,2023-07-30 18:00:00
212,2023-07-31,33060453.08,7915207.69,2250645.51,2596579.51,2385894.54,846744.09,396725.44,1427038.1,1486449.5,52365737.46,79.6,8.9639,584184653,464753548,2023-07-31 18:00:00
213,2023-08-01,30512055.76,7374080.26,2229082.11,2149684.74,1549019.52,910627.68,882393.26,1453419.16,1837906.75,48898269.24,74.7,8.3403,586287698,438057102,2023-08-01 18:00:00
214,2023-08-02,31624185.61,7964407.25,2543014.72,2491093.76,1523988.03,910034.8,888941.44,1584459.45,1657967.27,51188092.33,77.6,8.9609,571240255,443321668,2023-08-02 18:00:00
215,2023-08-03,32225848.49,7177939.66,2403876.0,2979089.15,1774685.92,624662.0,759604.31,1243398.72,1593651.18,50782755.43,76.6,8.6708,585675725,448510909,2023-08-03 18:00:00
216,2023-08-04,36008156.77,8938031.18,2688912.11,2925518.65,1761631.1,1038063.01,811640.43,1521630.11,1901981.93,57595565.29,81.4,8.9148,646070183,526112360,2023-08-04 18:00:00
217,2023-08-05,35910006.04,9900334.78,2334756.68,3180080.03,1757368.22,1058132.68,567149.71,1661531.02,1277489.65,57646848.81,79.6,8.7958,655387333,521866265,2023-08-05 18:00:00
218,2023-08-06,38633846.93,8853068.88,2219364.77,3004424.98,2510133.99,1280134.37,816055.03,1898883.21,1888762.03,61104674.19,80.9,9.2826,658271916,532483031,2023-08-06 18:00:00
219,2023-08-07,32384346.8,7942333.41,2182869.48,2773774.05,1941978.19,821884.78,944637.39,1719809.24,1465437.45,52177070.79,78.6,8.782,594139419,466713096,2023-08-07 18:00:00
220,2023-08-08,33158248.96,6582051.97,1958718.75,3455388.24,1862251.89,631058.68,746911.57,1489488.47,1680091.53,51564210.06,80.0,9.0052,572604295,458338640,2023-08-08 18:00:00
221,2023-08-09,31089522.91,7990509.25,2250205.07,2534266.79,1769127.51,746550.13,613751.15,1380923.39,1522874.9,49897731.1,77.6,8.6809,574801304,445835115,2023-08-09 18:00:00
222,2023-08-10,31397905.8,8249491.81,2515794.63,2789524.79,1733858.25,741359.18,469954.98,1307315.23,1457019.54,50662224.21,78.2,8.5183,594745470,465226677,2023-08-10 18:00:00
223,2023-08-11,35500931.95,7135592.17,2418651.0,2461802.46,2598773.07,1098641.5,977029.06,1691616.58,1896836.37,55779874.16,78.5,8.8629,629364151,493755729,2023-08-11 18:00:00
224,2023-08-12,35106063.03,7540281.33,2315227.54,3517664.77,1899798.1,601474.06,762491.92,1562725.76,2003469.3,55309195.81,81.6,8.8808,622793211,508362390,2023-08-12 18:00:00
225,2023-08-13,34391862.39,8286098.23,2130677.7,2759188.06,1699746.57,901292.89,514951.58,1534903.27,1595002.61,53813723.3,79.2,8.497,633324848,501887967,2023-08-13 18:00:00
226,2023-08-14,32848525.54,7666561.68,2360543.52,3137209.49,2180104.24,1107099.83,601224.5,1495611.68,1704461.04,53101341.52,76.9,8.8541,599737868,461477932,2023-08-14 18:00:00
227,2023-08-15,34583213.29,7472606.55,2510204.6,2896973.43,2015300.62,969327.69,584105.21,1686213.17,1649705.62,54367650.18,77.6,8.6626,627615922,486729429,2023-08-15 18:00:00
228,2023-08-16,31192239.69,8956674.11,2405859.08,2842105.68,2380285.72,985215.23,669791.77,1346922.93,1978752.25,52757846.46,75.7,8.6503,609892644,461454518,2023-08-16 18:00:00
229,2023-08-17,30828881.29,8040931.27,2360517.62,2827320.53,1719954.23,660749.45,703803.5,1299104.69,1223012.36,49664274.94,77.8,8.6524,573991260,446386010,2023-08-17 18:00:00
230,2023-08-18,34919487.37,8106168.48,2184474.67,2810166.58,2331499.91,753983.04,697940.39,1681674.36,1712650.01,55198044.81,81.1,8.9152,619148434,502199855,2023-08-18 18:00:00
231,2023-08-19,35026059.54,6948700.19,2499217.96,3359666.86,2404804.44,1182093.43,879440.83,1081302.64,1495532.42,54876818.31,80.3,8.9386,613932982,492724748,2023-08-19 18:00:00
232,2023-08-20,33970633.66,8225442.11,1754452.9,2629671.89,1896557.15,964931.14,758061.79,1460112.5,1175270.35,52835133.49,78.0,8.5381,618814472,482384679,2023-08-20 18:00:00
233,2023-08-21,31779582.68,6963528.91,2416785.99,2948488.78,1717897.27,902956.38,834190.2,1278920.13,1567612.57,50409962.91,77.2,8.4059,599697236,462752207,2023-08-21 18:00:00
234,2023-08-22,33300122.87,6804859.51,2832007.86,2700571.6,2195508.14,783464.93,685024.28,1732148.89,2001863.35,53035571.43,78.2,8.7954,602994953,471273783,2023-08-22 18:00:00
235,2023-08-23,29908739.53,6045830.04,2069134.47,2646791.24,1932078.71,849501.72,1022319.67,1309863.3,1509507.61,47293766.29,75.0,8.3979,563159666,422159961,2023-08-23 18:00:00
236,2023-08-24,29138754.0,7367481.19,2311705.72,2342175.09,1419497.87,682320.34,575258.6,1258689.84,1793980.31,46889862.96,75.9,8.1429,575834310,436925556,2023-08-24 18:00:00
237,2023-08-25,32010993.78,7371636.29,2359925.24,2736932.28,1631680.86,1048279.44,588575.9,1464723.44,1874182.93,51086930.16,80.7,8.7694,582561374,469940501,2023-08-25 18:00:00
238,2023-08-26,37389667.88,7078575.08,2278124.94,2776297.36,1495586.72,1454881.44,669080.55,1608620.84,1636003.55,56386838.36,79.9,8.8514,637039931,508923769,2023-08-26 18:00:00
239,2023-08-27,33483017.57,8638817.53,2566467.77,2928946.04,2168463.84,1002339.72,708374.66,1472809.43,1662183.98,54631420.54,80.0,8.9855,607992471,486435572,2023-08-27 18:00:00
240,2023-08-28,31472895.43,6949457.69,2464067.75,2689103.3,1822450.05,801306.67,475928.58,1463034.92,1301041.51,49439285.9,79.2,8.4836,582766474,461497574,2023-08-28 18:00:00
241,2023-08-29,28975812.83,7767906.15,2407713.84,2306430.21,1700961.25,517663.52,671608.67,1271742.57,1497687.86,47117526.9,77.5,8.3426,564781790,437524479,2023-08-29 18:00:00
242,2023-08-30,30777982.35,7098601.93,2535187.34,2599192.0,1430205.05,654405.88,442549.99,1349734.95,1816835.84,48704695.33,77.6,8.5117,572208294,444265575,2023-08-30 18:00:00
243,2023-08-31,31758366.75,7135625.18,2390882.65,2742018.81,1626510.51,1086753.76,719221.69,1300480.08,1650430.72,50410290.15,80.0,9.0912,554494094,443865407,2023-08-31 18:00:00
244,2023-09-01,27332537.72,7249532.95,2682117.75,2154799.68,1535441.62,652789.36,453583.27,1099617.55,1529056.58,44689476.48,79.0,8.4287,530208502,418776440,2023-09-01 18:00:00
245,2023-09-02,32030156.28,7991176.14,2168226.94,2681321.71,1749531.82,849332.78,655811.89,1483098.24,1487901.11,51096556.91,78.2,8.4237,606581988,474504400,2023-09-02 18:00:00
246,2023-09-03,28685678.72,6558227.38,2179962.21,2149833.29,1748182.39,878392.89,700451.54,1363516.44,1849722.77,46113967.63,79.6,8.5761,537700161,428222463,2023-09-03 18:00:00
247,2023-09-04,26619869.33,5620814.01,1856323.97,2887119.96,1721446.92,903189.78,830969.85,1034427.27,1388840.44,42863001.53,77.1,8.4044,510003783,393189600,2023-09-04 18:00:00
248,2023-09-05,26467654.97,6443807.55,2061138.74,2530074.55,2068629.88,719963.95,468159.83,1318081.46,1746634.76,43824145.69,75.9,8.0413,544987654,413528148,2023-09-05 18:00:00
249,2023-09-06,28263477.3,6499540.83,2357252.45,2479581.46,1691282.63,745628.19,604802.53,1408093.17,1487961.86,45537620.42,75.2,8.1976,555499316,417807926,2023-09-06 18:00:00
250,2023-09-07,26287575.23,5932986.28,1932228.26,2542563.96,1811824.37,743583.08,502223.21,1337339.53,1762238.53,42852562.45,79.2,8.5213,502889962,398111551,2023-09-07 18:00:00
251,2023-09-08,28856072.95,7399358.94,1793518.9,1881631.66,1539766.34,735525.39,534429.44,1370647.46,1249222.35,45360173.43,79.2,8.302,546379213,432873322,2023-09-08 18:00:00
252,2023-09-09,29211224.38,6564104.3,2177629.48,1752673.46,1361255.6,750866.44,559105.95,1436766.06,1496950.78,45310576.45,77.9,7.8971,573761389,446932614,2023-09-09 18:00:00
253,2023-09-10,31309811.23,6558682.73,2415051.93,2536316.68,1790344.69,928258.27,792021.31,1782315.05,1395313.48,49508115.37,79.8,8.4486,585993999,467700372,2023-09-10 18:00:00
254,2023-09-11,26572814.4,4898318.88,2188188.04,1892365.93,1254721.16,763733.67,532725.85,1182288.07,1489010.87,40774166.87,76.0,7.9995,509711463,387497835,2023-09-11 18:00:00
255,2023-09-12,25338436.87,6236487.26,2126464.66,2093814.99,1523280.57,925522.42,785421.88,1033087.16,1679320.4,41741836.21,75.8,8.1739,510670194,387038201,2023-09-12 18:00:00
